Student_ID,cap_Programming,cap_Algorithms,cap_Math,cap_Theory,cap_Data,cap_Systems,cap_Hardware,cap_AI,cap_UX,cap_Security,cap_Graphics,cap_Biology,Track_1,Track_2,Track_3
848,0.3519,0.0191,0.0772,0.0602,0.0982,0.0871,0.1042,0.0215,0.1025,0.0395,0.029,0.0095,Information Track,Human-Computer Interaction,Systems
849,0.1133,0.0439,0.0776,0.1025,0.0896,0.0501,0.0387,0.0372,0.0805,0.0538,0.149,0.1637,Visual Computing,Computational Biology,Human-Computer Interaction
850,0.0187,0.0146,0.0995,0.0358,0.0019,0.2195,0.0257,0.2649,0.1264,0.1438,0.0225,0.0267,Artificial Intelligence,Systems,Computer Engineering
851,0.0821,0.0211,0.0406,0.0432,0.0194,0.0256,0.1732,0.0204,0.0032,0.1106,0.4157,0.0448,Visual Computing,Computer Engineering,Systems
852,0.0096,0.0641,0.1796,0.1163,0.0739,0.0287,0.0592,0.0073,0.0862,0.098,0.2544,0.0229,Visual Computing,Theory,Human-Computer Interaction
853,0.0018,0.0764,0.1188,0.1514,0.0209,0.0294,0.0696,0.0389,0.1908,0.0622,0.1557,0.0842,Theory,Human-Computer Interaction,Visual Computing
854,0.1291,0.0352,0.1549,0.0279,0.0687,0.021,0.0562,0.0333,0.027,0.2968,0.0152,0.1347,Information Track,Computational Biology,Computer Engineering
855,0.3264,0.0016,0.0945,0.023,0.0033,0.0406,0.2155,0.0009,0.0698,0.0548,0.1627,0.0069,Computer Engineering,Systems,Visual Computing
856,0.1023,0.1019,0.0989,0.2551,0.1549,0.0038,0.0569,0.0454,0.0332,0.0537,0.0433,0.0506,Theory,Information Track,Human-Computer Interaction
857,0.2378,0.0057,0.1567,0.0402,0.06,0.1088,0.0274,0.0345,0.0323,0.0288,0.1594,0.1083,Visual Computing,Information Track,Systems
858,0.0132,0.0131,0.0637,0.0119,0.1102,0.0177,0.0843,0.0008,0.0435,0.1291,0.0755,0.4371,Computational Biology,Information Track,Computer Engineering
859,0.1084,0.0233,0.0024,0.0977,0.1266,0.0898,0.0072,0.3228,0.0156,0.0674,0.1248,0.0141,Artificial Intelligence,Visual Computing,Computational Biology
860,0.1672,0.0259,0.2622,0.0231,0.2146,0.0039,0.0864,0.0531,0.0455,0.0177,0.0856,0.0148,Information Track,Visual Computing,Theory
861,0.0775,0.0281,0.2999,0.0028,0.0214,0.0267,0.0515,0.0255,0.0651,0.1982,0.1198,0.0835,Theory,Visual Computing,Computational Biology
862,0.0109,0.1383,0.0213,0.1803,0.0336,0.063,0.0504,0.2286,0.0158,0.0974,0.0179,0.1425,Artificial Intelligence,Computational Biology,Theory
863,0.194,0.047,0.0552,0.2162,0.0607,0.0551,0.0712,0.0963,0.0093,0.1418,0.0471,0.0062,Theory,Systems,Information Track
864,0.1011,0.031,0.0069,0.0658,0.139,0.1433,0.2072,0.1325,0.0001,0.0313,0.1118,0.0299,Computer Engineering,Systems,Visual Computing
865,0.0549,0.0556,0.0271,0.1402,0.0418,0.0373,0.3579,0.0406,0.0117,0.043,0.1004,0.0895,Computer Engineering,Systems,Theory
866,0.0836,0.0662,0.0158,0.1066,0.1205,0.0116,0.0075,0.1998,0.1091,0.1204,0.117,0.042,Artificial Intelligence,Human-Computer Interaction,Visual Computing
867,0.1429,0.1083,0.0072,0.188,0.0967,0.1434,0.096,0.093,0.0259,0.0449,0.0238,0.0299,Systems,Computer Engineering,Theory
868,0.2517,0.0116,0.0219,0.0622,0.0657,0.0117,0.11,0.1072,0.0189,0.0237,0.1938,0.1217,Visual Computing,Human-Computer Interaction,Information Track
869,0.1158,0.0083,0.0524,0.0793,0.0201,0.0576,0.0889,0.0384,0.147,0.1777,0.0378,0.1766,Human-Computer Interaction,Computer Engineering,Systems
870,0.0125,0.2079,0.019,0.0099,0.1174,0.073,0.2727,0.0516,0.0387,0.0794,0.0696,0.0483,Computer Engineering,Systems,Artificial Intelligence
871,0.0553,0.0666,0.0895,0.1685,0.0145,0.0588,0.0234,0.0528,0.0302,0.2372,0.061,0.1423,Theory,Computational Biology,Computer Engineering
872,0.1164,0.1507,0.1089,0.0397,0.0187,0.0299,0.0013,0.048,0.0455,0.0482,0.236,0.1567,Visual Computing,Theory,Computational Biology
873,0.017,0.0445,0.0533,0.0432,0.1548,0.0717,0.082,0.1852,0.1584,0.0137,0.1209,0.0552,Artificial Intelligence,Human-Computer Interaction,Computational Biology
874,0.0369,0.0054,0.0707,0.0465,0.0307,0.1256,0.1553,0.0297,0.0054,0.1999,0.0011,0.2928,Computer Engineering,Computational Biology,Systems
875,0.1882,0.074,0.0539,0.0017,0.0512,0.0282,0.1805,0.0347,0.1433,0.17,0.0674,0.0068,Computer Engineering,Human-Computer Interaction,Systems
876,0.0049,0.0034,0.1727,0.0492,0.2045,0.0726,0.0775,0.0925,0.1605,0.0411,0.0167,0.1044,Computational Biology,Information Track,Human-Computer Interaction
877,0.0343,0.0505,0.0901,0.0589,0.0838,0.068,0.1164,0.1059,0.0661,0.0983,0.1789,0.049,Visual Computing,Computer Engineering,Artificial Intelligence
878,0.0424,0.115,0.0695,0.0059,0.1772,0.0025,0.1098,0.1132,0.2435,0.0044,0.0723,0.0444,Human-Computer Interaction,Information Track,Artificial Intelligence
879,0.0291,0.0069,0.06,0.0473,0.008,0.0688,0.0972,0.1058,0.1711,0.0382,0.222,0.1455,Visual Computing,Human-Computer Interaction,Computational Biology
880,0.0308,0.0152,0.05,0.045,0.075,0.0766,0.1213,0.0624,0.0097,0.171,0.0324,0.3107,Computational Biology,Computer Engineering,Systems
881,0.0091,0.2303,0.0069,0.0191,0.0035,0.0886,0.1377,0.0413,0.1913,0.0647,0.0721,0.1354,Computer Engineering,Systems,Human-Computer Interaction
882,0.0175,0.0218,0.1178,0.1152,0.1868,0.1156,0.0068,0.0865,0.0263,0.2336,0.0318,0.0402,Information Track,Computational Biology,Theory
883,0.0644,0.0331,0.0067,0.1928,0.1384,0.0128,0.1279,0.0838,0.0449,0.025,0.1675,0.1027,Visual Computing,Human-Computer Interaction,Computational Biology
884,0.0773,0.0916,0.0093,0.0625,0.021,0.0228,0.1054,0.2358,0.0503,0.0227,0.1019,0.1995,Computational Biology,Artificial Intelligence,Visual Computing
885,0.1111,0.1636,0.0619,0.1123,0.0122,0.0345,0.0398,0.0577,0.2131,0.167,0.0116,0.0153,Human-Computer Interaction,Theory,Systems
886,0.0313,0.0243,0.0676,0.1651,0.2322,0.0751,0.129,0.0528,0.0165,0.0527,0.0574,0.0961,Information Track,Computational Biology,Theory
887,0.0169,0.0312,0.0308,0.218,0.0399,0.0957,0.0945,0.021,0.0577,0.1529,0.0439,0.1975,Theory,Computer Engineering,Computational Biology
888,0.0116,0.0037,0.1063,0.0901,0.2348,0.0545,0.1321,0.084,0.0891,0.0403,0.0231,0.1305,Computational Biology,Information Track,Artificial Intelligence
889,0.0755,0.1032,0.0788,0.111,0.0848,0.0066,0.2851,0.0784,0.1186,0.02,0.0005,0.0375,Computer Engineering,Theory,Systems
890,0.1289,0.011,0.2533,0.0256,0.0242,0.0212,0.0015,0.1562,0.2199,0.1007,0.022,0.0355,Human-Computer Interaction,Theory,Artificial Intelligence
891,0.0634,0.3028,0.0279,0.1291,0.0568,0.0347,0.0597,0.0072,0.1573,0.0274,0.1268,0.0069,Theory,Human-Computer Interaction,Artificial Intelligence
892,0.1728,0.0119,0.1193,0.0923,0.1914,0.0362,0.0724,0.0258,0.0113,0.0326,0.0101,0.2238,Computational Biology,Information Track,Theory
893,0.0078,0.0685,0.0758,0.0595,0.0835,0.0095,0.0623,0.0261,0.2168,0.1105,0.2767,0.0029,Visual Computing,Human-Computer Interaction,Information Track
894,0.0425,0.0275,0.0014,0.0351,0.1438,0.0333,0.0901,0.277,0.1498,0.0635,0.059,0.077,Artificial Intelligence,Computational Biology,Human-Computer Interaction
895,0.0211,0.1087,0.049,0.2069,0.1528,0.102,0.049,0.0255,0.1619,0.0721,0.0275,0.0235,Human-Computer Interaction,Theory,Information Track
896,0.0174,0.1446,0.0251,0.0721,0.0579,0.0835,0.202,0.1949,0.0578,0.0015,0.0536,0.0898,Artificial Intelligence,Computer Engineering,Computational Biology
897,0.0975,0.1259,0.02,0.1243,0.0241,0.1659,0.0495,0.1479,0.0059,0.0626,0.1459,0.0307,Systems,Visual Computing,Artificial Intelligence
898,0.1899,0.1193,0.106,0.0522,0.0789,0.1089,0.0766,0.1435,0.0681,0.0271,0.0288,0.0007,Artificial Intelligence,Systems,Information Track
899,0.028,0.1081,0.1236,0.0177,0.25,0.0546,0.1947,0.096,0.1003,0.007,0.0194,0.0007,Information Track,Artificial Intelligence,Computational Biology
900,0.1465,0.0491,0.1797,0.0481,0.199,0.0163,0.0221,0.0485,0.0611,0.0499,0.1678,0.0119,Information Track,Visual Computing,Human-Computer Interaction
901,0.0284,0.1193,0.0045,0.1875,0.282,0.0061,0.0226,0.0306,0.0984,0.0595,0.0679,0.0931,Information Track,Human-Computer Interaction,Computational Biology
902,0.0103,0.1472,0.1005,0.0708,0.1812,0.099,0.0185,0.0462,0.056,0.0047,0.2542,0.0113,Visual Computing,Theory,Information Track
903,0.0964,0.0569,0.0021,0.2086,0.154,0.0599,0.021,0.0105,0.0364,0.0238,0.057,0.2736,Computational Biology,Information Track,Human-Computer Interaction
904,0.0576,0.1485,0.0708,0.0434,0.1298,0.0429,0.1366,0.0232,0.0093,0.1301,0.0596,0.148,Computational Biology,Computer Engineering,Information Track
905,0.2375,0.0047,0.0594,0.0402,0.0841,0.1349,0.0282,0.0696,0.1055,0.0123,0.1439,0.0797,Human-Computer Interaction,Visual Computing,Systems
906,0.26,0.0361,0.01,0.0615,0.0078,0.3039,0.0034,0.1219,0.0648,0.04,0.0059,0.0847,Systems,Computer Engineering,Human-Computer Interaction
907,0.0869,0.0326,0.2382,0.0358,0.059,0.0775,0.0104,0.2658,0.0464,0.0083,0.0484,0.0906,Artificial Intelligence,Computational Biology,Visual Computing
908,0.076,0.1251,0.006,0.0353,0.1804,0.0088,0.204,0.0102,0.1897,0.0472,0.0999,0.0175,Human-Computer Interaction,Information Track,Computer Engineering
909,0.0089,0.0316,0.0177,0.0486,0.0937,0.1153,0.2024,0.1385,0.1217,0.0688,0.0833,0.0694,Computer Engineering,Systems,Computational Biology
910,0.1904,0.027,0.0006,0.1086,0.0233,0.2277,0.202,0.0082,0.0116,0.0705,0.0969,0.0331,Computer Engineering,Systems,Human-Computer Interaction
911,0.1057,0.0757,0.0329,0.0022,0.1162,0.0203,0.1507,0.0457,0.0721,0.1728,0.1669,0.0389,Computer Engineering,Information Track,Visual Computing
912,0.0295,0.188,0.0715,0.0269,0.2958,0.0278,0.0033,0.0026,0.1227,0.1365,0.0469,0.0486,Information Track,Human-Computer Interaction,Computational Biology
913,0.0223,0.0614,0.0032,0.1425,0.0135,0.432,0.0101,0.0795,0.0136,0.0045,0.1119,0.1054,Systems,Computer Engineering,Visual Computing
914,0.0511,0.1199,0.0806,0.1897,0.0374,0.0734,0.0657,0.0432,0.2197,0.0179,0.016,0.0851,Human-Computer Interaction,Theory,Artificial Intelligence
915,0.0788,0.0159,0.0364,0.2153,0.0208,0.0811,0.0991,0.0437,0.2038,0.0981,0.045,0.0619,Human-Computer Interaction,Theory,Computer Engineering
916,0.1122,0.0853,0.2006,0.042,0.0339,0.0229,0.0037,0.0042,0.194,0.1079,0.1027,0.0907,Human-Computer Interaction,Theory,Visual Computing
917,0.1556,0.0538,0.1681,0.0366,0.2149,0.0987,0.0245,0.0683,0.0626,0.0122,0.0736,0.0311,Information Track,Artificial Intelligence,Computational Biology
918,0.003,0.1674,0.0578,0.1181,0.0636,0.0249,0.0405,0.0635,0.1819,0.0165,0.1173,0.1454,Human-Computer Interaction,Theory,Computational Biology
919,0.0799,0.1927,0.0365,0.2201,0.0873,0.0031,0.1709,0.0477,0.0444,0.0602,0.0116,0.0456,Theory,Computer Engineering,Artificial Intelligence
920,0.1292,0.0011,0.0232,0.0002,0.039,0.0947,0.1165,0.2109,0.0681,0.0213,0.1873,0.1085,Visual Computing,Computer Engineering,Artificial Intelligence
921,0.0951,0.1325,0.2875,0.1388,0.0512,0.139,0.0046,0.0544,0.0581,0.0203,0.0026,0.0159,Theory,Artificial Intelligence,Visual Computing
922,0.0596,0.0909,0.249,0.0238,0.0513,0.1552,0.0103,0.0709,0.0789,0.0052,0.1108,0.0941,Theory,Visual Computing,Computational Biology
923,0.0053,0.0149,0.0079,0.0635,0.1109,0.1184,0.0485,0.378,0.0716,0.0073,0.0556,0.118,Artificial Intelligence,Computational Biology,Visual Computing
924,0.0349,0.0213,0.0094,0.1137,0.3697,0.0266,0.032,0.064,0.0843,0.0331,0.1565,0.0546,Information Track,Computational Biology,Human-Computer Interaction
925,0.0362,0.0629,0.1846,0.0957,0.0025,0.0244,0.0384,0.0228,0.0728,0.1058,0.0794,0.2745,Computational Biology,Theory,Visual Computing
926,0.0297,0.1938,0.1356,0.0419,0.1235,0.0102,0.1452,0.0708,0.0322,0.0994,0.0957,0.0219,Theory,Artificial Intelligence,Visual Computing
927,0.0026,0.0475,0.0704,0.1748,0.22,0.0629,0.1171,0.0483,0.1145,0.0191,0.0387,0.084,Information Track,Computational Biology,Theory
928,0.0017,0.1223,0.1722,0.0486,0.0567,0.1818,0.1426,0.0324,0.0374,0.1084,0.079,0.0169,Computer Engineering,Theory,Systems
929,0.0227,0.1411,0.0714,0.2615,0.0893,0.1744,0.0149,0.0905,0.0013,0.0681,0.0388,0.0261,Theory,Systems,Artificial Intelligence
930,0.1493,0.1449,0.0017,0.0708,0.0345,0.0404,0.1343,0.0279,0.2156,0.0149,0.0818,0.0839,Human-Computer Interaction,Systems,Computer Engineering
931,0.0314,0.0424,0.1946,0.155,0.0431,0.0825,0.0069,0.0253,0.0719,0.0097,0.2003,0.1368,Theory,Visual Computing,Computational Biology
932,0.1472,0.0605,0.1443,0.0414,0.0469,0.193,0.0526,0.0016,0.0658,0.1207,0.0812,0.0449,Systems,Computer Engineering,Information Track
933,0.1008,0.4189,0.0086,0.0997,0.0302,0.0926,0.0848,0.0151,0.021,0.088,0.0124,0.0279,Systems,Theory,Artificial Intelligence
934,0.1175,0.0258,0.0436,0.1846,0.0168,0.0322,0.0608,0.0918,0.1512,0.161,0.0977,0.0169,Human-Computer Interaction,Theory,Visual Computing
935,0.0032,0.061,0.0192,0.1561,0.1363,0.0057,0.2282,0.036,0.0713,0.1389,0.0707,0.0733,Computer Engineering,Information Track,Theory
936,0.0052,0.0393,0.1107,0.1887,0.0408,0.0421,0.0928,0.2188,0.0238,0.0444,0.1216,0.072,Theory,Visual Computing,Artificial Intelligence
937,0.0132,0.1111,0.0232,0.0802,0.0847,0.2349,0.0698,0.0368,0.0295,0.2331,0.0211,0.0624,Computer Engineering,Systems,Information Track
938,0.0136,0.0974,0.0422,0.0284,0.0294,0.1255,0.053,0.083,0.1492,0.1523,0.0261,0.1999,Computational Biology,Computer Engineering,Systems
939,0.0025,0.0464,0.222,0.0315,0.0313,0.0354,0.093,0.0566,0.1274,0.2212,0.1101,0.0225,Theory,Visual Computing,Computer Engineering
940,0.2964,0.0337,0.0178,0.0104,0.091,0.0133,0.0164,0.0392,0.0363,0.1018,0.1864,0.1574,Visual Computing,Information Track,Human-Computer Interaction
941,0.0239,0.0221,0.2647,0.0006,0.1661,0.0175,0.2308,0.0329,0.0455,0.0963,0.0695,0.03,Information Track,Theory,Computer Engineering
942,0.1353,0.2199,0.0073,0.0019,0.1027,0.0237,0.183,0.0404,0.0951,0.0369,0.1333,0.0207,Computer Engineering,Systems,Human-Computer Interaction
943,0.0017,0.0039,0.2284,0.0114,0.0913,0.0052,0.0085,0.0526,0.0463,0.2242,0.2145,0.112,Visual Computing,Computational Biology,Theory
944,0.0838,0.0552,0.04,0.2673,0.084,0.0787,0.024,0.0043,0.2641,0.0342,0.0532,0.0111,Human-Computer Interaction,Theory,Information Track
945,0.16,0.0025,0.1584,0.0133,0.192,0.1154,0.0159,0.0736,0.0331,0.0173,0.1729,0.0456,Visual Computing,Information Track,Computational Biology
946,0.0408,0.0149,0.0387,0.1646,0.0362,0.2428,0.2344,0.0125,0.0156,0.1592,0.04,0.0004,Computer Engineering,Systems,Theory
947,0.027,0.0769,0.1356,0.0121,0.0099,0.2155,0.1174,0.0752,0.1238,0.0473,0.12,0.0393,Computer Engineering,Systems,Visual Computing
948,0.0161,0.0753,0.0314,0.2298,0.0248,0.147,0.1559,0.016,0.0924,0.0327,0.144,0.0345,Computer Engineering,Theory,Systems
949,0.1472,0.0679,0.0279,0.024,0.0598,0.152,0.1003,0.1259,0.0358,0.0709,0.0049,0.1836,Systems,Computer Engineering,Computational Biology
950,0.3549,0.0403,0.0009,0.0144,0.0816,0.0731,0.1198,0.0226,0.1114,0.09,0.0301,0.0609,Systems,Human-Computer Interaction,Information Track
951,0.0175,0.066,0.2335,0.0599,0.2005,0.0978,0.0233,0.0954,0.0773,0.0557,0.014,0.0591,Theory,Computational Biology,Information Track
952,0.0066,0.0091,0.047,0.0318,0.227,0.0412,0.1239,0.066,0.1064,0.0263,0.2487,0.066,Visual Computing,Information Track,Human-Computer Interaction
953,0.1455,0.0371,0.0086,0.0916,0.0006,0.0527,0.0175,0.0807,0.3175,0.051,0.1391,0.058,Human-Computer Interaction,Visual Computing,Information Track
954,0.0478,0.1861,0.1541,0.1076,0.0245,0.055,0.0177,0.041,0.0462,0.1244,0.1581,0.0374,Theory,Visual Computing,Artificial Intelligence
955,0.0013,0.1479,0.0143,0.0727,0.0019,0.0381,0.3189,0.0079,0.0412,0.0274,0.176,0.1521,Computer Engineering,Systems,Visual Computing
956,0.0405,0.0126,0.1474,0.0613,0.1666,0.0049,0.0214,0.1732,0.0357,0.2912,0.009,0.0363,Information Track,Artificial Intelligence,Computational Biology
957,0.409,0.0355,0.0759,0.0126,0.0588,0.0809,0.0236,0.1104,0.0578,0.0308,0.051,0.0537,Information Track,Systems,Human-Computer Interaction
958,0.0172,0.0488,0.0399,0.0486,0.1357,0.0624,0.2671,0.033,0.0509,0.1465,0.0748,0.0751,Computer Engineering,Systems,Information Track
959,0.0032,0.0295,0.0183,0.4251,0.0214,0.1254,0.0655,0.0242,0.0456,0.1067,0.1249,0.0102,Theory,Computer Engineering,Human-Computer Interaction
960,0.0402,0.0396,0.0042,0.0884,0.1872,0.0466,0.1307,0.0958,0.0457,0.0147,0.1198,0.187,Computational Biology,Information Track,Human-Computer Interaction
961,0.1024,0.0016,0.0215,0.0064,0.0747,0.1249,0.0104,0.1611,0.0717,0.1035,0.3142,0.0077,Visual Computing,Human-Computer Interaction,Artificial Intelligence
962,0.1619,0.0094,0.0349,0.1334,0.1656,0.0494,0.0631,0.0861,0.1251,0.0091,0.1162,0.0459,Human-Computer Interaction,Information Track,Visual Computing
963,0.0408,0.0376,0.0485,0.1976,0.0541,0.2085,0.0135,0.0877,0.1139,0.0774,0.0636,0.0567,Theory,Systems,Human-Computer Interaction
964,0.1673,0.1462,0.0111,0.1601,0.0453,0.0248,0.1729,0.048,0.1401,0.0259,0.0003,0.058,Human-Computer Interaction,Computer Engineering,Systems
965,0.0097,0.1291,0.0297,0.0539,0.0084,0.0311,0.1399,0.0151,0.0958,0.2294,0.1047,0.1532,Computer Engineering,Systems,Computational Biology
966,0.0094,0.0236,0.1842,0.1028,0.0836,0.0893,0.0438,0.0037,0.1257,0.093,0.0524,0.1884,Computational Biology,Theory,Information Track
967,0.0303,0.0258,0.1525,0.118,0.0535,0.0104,0.0179,0.079,0.036,0.134,0.2215,0.1212,Visual Computing,Theory,Computational Biology
968,0.0428,0.1403,0.0391,0.0165,0.0031,0.044,0.2112,0.0247,0.0209,0.3161,0.0023,0.1391,Computer Engineering,Systems,Computational Biology
969,0.0587,0.0058,0.3782,0.0228,0.1215,0.0485,0.0102,0.0078,0.0186,0.0112,0.2163,0.1006,Visual Computing,Theory,Computational Biology
970,0.0313,0.0404,0.1973,0.1803,0.0938,0.1612,0.0287,0.0358,0.071,0.0729,0.049,0.0382,Theory,Information Track,Computational Biology
971,0.3493,0.1404,0.0466,0.106,0.0256,0.0086,0.0354,0.0421,0.0014,0.1375,0.0363,0.0708,Systems,Information Track,Human-Computer Interaction
972,0.0031,0.0077,0.0881,0.0375,0.1199,0.2671,0.0186,0.0142,0.0781,0.2629,0.0397,0.0633,Computer Engineering,Systems,Information Track
973,0.1642,0.0474,0.0921,0.1931,0.1257,0.0023,0.0443,0.0168,0.0286,0.2545,0.0041,0.0268,Information Track,Theory,Human-Computer Interaction
974,0.0424,0.1097,0.0874,0.0282,0.0205,0.0309,0.0799,0.0362,0.3373,0.0713,0.0069,0.1494,Human-Computer Interaction,Computational Biology,Information Track
975,0.0304,0.0809,0.025,0.0645,0.1128,0.2007,0.0231,0.0311,0.0476,0.1999,0.1767,0.0072,Systems,Computer Engineering,Visual Computing
976,0.0096,0.0466,0.0077,0.0289,0.0109,0.0688,0.2032,0.3896,0.032,0.0622,0.132,0.0085,Artificial Intelligence,Visual Computing,Computer Engineering
977,0.1456,0.0654,0.0287,0.0642,0.0098,0.148,0.0363,0.0465,0.0161,0.249,0.0847,0.1057,Systems,Computer Engineering,Visual Computing
978,0.1122,0.0704,0.0285,0.182,0.0181,0.0146,0.1649,0.0312,0.0488,0.0858,0.0794,0.1642,Computer Engineering,Theory,Systems
979,0.0884,0.0936,0.1133,0.0313,0.0352,0.0522,0.0333,0.3797,0.1523,0.0163,0.0005,0.004,Artificial Intelligence,Visual Computing,Computational Biology
980,0.0224,0.0097,0.0609,0.1559,0.1066,0.0194,0.0407,0.0566,0.1328,0.146,0.1921,0.0569,Human-Computer Interaction,Visual Computing,Information Track
981,0.2632,0.0263,0.1851,0.0635,0.1255,0.2233,0.066,0.0119,0.0023,0.005,0.0019,0.026,Systems,Information Track,Computer Engineering
982,0.0211,0.0193,0.3339,0.0282,0.0105,0.0609,0.1506,0.0875,0.0271,0.0636,0.0968,0.1005,Theory,Visual Computing,Computational Biology
983,0.0643,0.1199,0.1196,0.0507,0.0329,0.0601,0.0999,0.0003,0.2828,0.0118,0.0372,0.1204,Human-Computer Interaction,Theory,Information Track
984,0.0177,0.045,0.0099,0.035,0.0136,0.0314,0.0325,0.3468,0.3659,0.0085,0.09,0.0037,Human-Computer Interaction,Artificial Intelligence,Visual Computing
985,0.0029,0.0105,0.3174,0.2666,0.0203,0.0166,0.0259,0.0683,0.0795,0.0236,0.1332,0.0349,Theory,Visual Computing,Computational Biology
986,0.1904,0.0797,0.0428,0.1164,0.127,0.0256,0.031,0.2049,0.0134,0.0032,0.0451,0.1205,Artificial Intelligence,Computational Biology,Information Track
987,0.1257,0.2145,0.0648,0.009,0.0756,0.1283,0.0083,0.0161,0.0011,0.0767,0.1854,0.0945,Visual Computing,Systems,Artificial Intelligence
988,0.2099,0.0034,0.1218,0.0879,0.0197,0.1896,0.0177,0.1149,0.111,0.074,0.0433,0.0067,Systems,Human-Computer Interaction,Computer Engineering
989,0.059,0.0343,0.1221,0.1103,0.1877,0.0012,0.1287,0.2167,0.121,0.0108,0.0066,0.0016,Artificial Intelligence,Information Track,Computational Biology
990,0.0555,0.0557,0.243,0.0284,0.0226,0.0549,0.0979,0.1547,0.0911,0.0312,0.0565,0.1087,Theory,Computational Biology,Artificial Intelligence
991,0.1198,0.0434,0.033,0.0,0.2249,0.0209,0.0496,0.0628,0.1459,0.0901,0.1994,0.0102,Information Track,Human-Computer Interaction,Visual Computing
992,0.0124,0.0649,0.0386,0.0329,0.0065,0.2121,0.1105,0.0122,0.0063,0.3457,0.1073,0.0507,Computer Engineering,Systems,Visual Computing
993,0.0649,0.0758,0.0813,0.0349,0.0302,0.0006,0.1401,0.0496,0.0122,0.1353,0.1323,0.2429,Computational Biology,Visual Computing,Computer Engineering
994,0.1107,0.3266,0.015,0.0987,0.0925,0.014,0.0055,0.2075,0.0188,0.1094,0.0002,0.0011,Artificial Intelligence,Theory,Information Track
995,0.0932,0.0405,0.174,0.1239,0.012,0.0264,0.073,0.0305,0.2335,0.08,0.0146,0.0984,Human-Computer Interaction,Theory,Information Track
996,0.0065,0.0094,0.0186,0.1329,0.1751,0.1185,0.0275,0.0215,0.054,0.0867,0.3398,0.0096,Visual Computing,Human-Computer Interaction,Information Track
997,0.0028,0.0652,0.0982,0.103,0.0624,0.1694,0.0394,0.1348,0.189,0.1033,0.0204,0.012,Human-Computer Interaction,Theory,Artificial Intelligence
998,0.0846,0.0643,0.2238,0.0112,0.0317,0.1484,0.0106,0.0412,0.0521,0.1038,0.0183,0.2099,Computational Biology,Theory,Systems
999,0.0852,0.3573,0.0906,0.0462,0.022,0.0005,0.109,0.0163,0.0714,0.1277,0.0463,0.0277,Theory,Artificial Intelligence,Systems
1000,0.0858,0.1689,0.0061,0.0097,0.1853,0.0022,0.2188,0.0003,0.1191,0.0211,0.1606,0.0219,Human-Computer Interaction,Information Track,Computer Engineering
